,artist,collab,weight
9031,Big Jaz,Skrich Baby,1
9032,New Jeff,Skrich Baby,1
9033,New Jeff,Young Lee,1
9034,Skrich Baby,Young Lee,1
9035,Tha Machine,Chino Nino,1
9036,Big Jaz,Chino Nino,4
9037,Chino Nino,Young Lee,1
9038,Chino Nino,Chey Dolla,1
9039,Young Lee,Chey Dolla,1
9040,Tha Machine,Shug B,1
9041,Tha Machine,Cousin Lean,3
9042,Big Jaz,Shug B,3
9043,Shug B,Young Lee,1
9044,Shug B,Cousin Lean,1
9045,Young Lee,Cousin Lean,1
9046,Cousin Lean,New Jeff,1
9047,Tha Machine,Freeze,1
9048,Tha Machine,West End Goldie,1
9049,Big Jaz,West End Goldie,1
9050,Freeze,West End Goldie,1
9051,Tha Machine,Mz Ca,1
9052,Tha Machine,Spenn Da Block,3
9053,Big Jaz,Mz Ca,1
9054,Big Jaz,Spenn Da Block,4
9055,Mz Ca,Spenn Da Block,1
9056,Tha Machine,MrDotLegend,2
9057,Big Jaz,MrDotLegend,2
9058,Young Lee,MrDotLegend,2
9059,Young Lee,Spenn Da Block,1
9060,MrDotLegend,Spenn Da Block,1
9061,Tha Machine,Rich P,1
9062,Tha Machine,Retro J,1
9063,Tha Machine,P3,1
9064,Big Jaz,Rich P,3
9065,Big Jaz,Retro J,1
9066,Big Jaz,P3,1
9067,New Jeff,Rich P,1
9068,New Jeff,Retro J,1
9069,New Jeff,P3,1
9070,Rich P,Retro J,1
9071,Rich P,P3,1
9072,Retro J,P3,1
9073,Spenn Da Block,Young Lee,1
9074,Spenn Da Block,MrDotLegend,1
9075,Big Jaz,Tank Nitty,1
9076,Ampichino,Tank Nitty,1
9077,Big Jaz,Yukmouth,1
9078,Yukmouth,Freeze,1
9079,Big Jaz,Ree Racks,1
9080,Big Jaz,Rell Gotti,1
9081,Ree Racks,Rell Gotti,1
9082,Big Jaz,Bird Money,1
9083,Big Jaz,2 Jayz,1
9084,2 Jayz,New Jeff,1
9085,Big Jaz,Young Bossi,3
9086,Big Jaz,D. Ruff,4
9087,Ampichino,Young Bossi,1
9088,Ampichino,D. Ruff,1
9089,Young Bossi,D. Ruff,1
9090,Big Jaz,Yung Smoot,3
9091,D. Ruff,Yung Smoot,1
9092,D. Ruff,Freeze,2
9093,Yung Smoot,Freeze,1
9094,Big Jaz,Felony 1,1
9095,Big Jaz,Young Ridiculous,1
9096,Big Jaz,Godxilla,1
9097,Felony 1,Young Ridiculous,1
9098,Felony 1,Godxilla,1
9099,Young Ridiculous,Godxilla,1
9100,Big Jaz,Smiggz,4
9101,Smiggz,D. Ruff,1
9102,Smiggz,Freeze,1
9103,Rich P,Freeze,1
9104,Big Jaz,Schola,1
9105,Big Jaz,Ruby Red,1
9106,Schola,Ruby Red,1
9107,Big Jaz,Dreper,1
9108,Big Jaz,Joe Blow,1
9109,Big Jaz,Ren Fetti,1
9110,Joe Blow,Ren Fetti,1
9111,Big Jaz,Klazzik,1
9112,Big Jaz,Tony Tha Mexs,1
9113,Klazzik,Tony Tha Mexs,1
9114,Spenn Da Block,Freeze,1
9115,Big Jaz,Wes Hoffa,1
9116,Rich P,Wes Hoffa,1
9117,Big Jaz,Young Luchi,1
9118,Big Jaz,D Dust,1
9119,Young Luchi,D Dust,1
9120,Big Jaz,Nowledge,2
9121,Smiggz,Nowledge,1
9122,Freeze,Ampichino,1
9123,Big Jaz,Young Ree,1
9124,Yung Smoot,Young Ree,1
9125,Freeze,Jay 1hundred,1
9126,Shug B,Chino Nino,1
9127,Smiggz,Shoboat,1
9128,Big Jaz,Gap,1
9129,Young Bossi,Gap,1
9130,Yung Smoot,Jay 1hundred,1
9131,Big Jaz,Smooth D,1
9132,Freeze,Smooth D,1
9133,Big Jaz,Killa Joe,1
9134,Killa Joe,Smiggz,1
9135,Big Jaz,Ton G,1
9136,Big Jaz,Joe Mill,1
9137,Big Jaz,Omega Black,1
9138,Ton G,Joe Mill,1
9139,Ton G,Young Bossi,1
9140,Ton G,Freeze,1
9141,Ton G,Omega Black,1
9142,Joe Mill,Young Bossi,1
9143,Joe Mill,Freeze,1
9144,Joe Mill,Omega Black,1
9145,Young Bossi,Freeze,1
9146,Young Bossi,Omega Black,1
9147,Freeze,Omega Black,1
9148,Nowledge,Jay 1hundred,1
9149,Lil Uzi Vert,21 Savage,1
9150,Lil Uzi Vert,Future,2
9151,Lil Uzi Vert,Gunna,1
9152,Lil Uzi Vert,Young Thug,3
9153,Lil Uzi Vert,Lil Durk,1
9154,Lil Uzi Vert,Young Nudy,1
9155,Lil Uzi Vert,NAV,1
9156,Lil Uzi Vert,Syd,1
9157,Lil Uzi Vert,Oh Wonder,1
9158,Lil Uzi Vert,Pharrell Williams,1
9159,Lil Uzi Vert,The Weeknd,1
9160,Lil Uzi Vert,Playboi Carti,1
9161,Lil Uzi Vert,Offset,1
9162,Playboi Carti,Offset,1
9163,YoungBoy Never Broke Again,Quando Rondo,8
9164,YoungBoy Never Broke Again,Birdman,11
9165,Rich The Kid,YoungBoy Never Broke Again,16
9166,Rich The Kid,Quando Rondo,1
9167,Rich The Kid,Lil Wayne,2
9168,YoungBoy Never Broke Again,Lil Wayne,2
9169,Rich The Kid,Rod Wave,1
9170,YoungBoy Never Broke Again,Rod Wave,1
9171,YoungBoy Never Broke Again,Snoop Dogg,1
9172,YoungBoy Never Broke Again,Sherhonda Gaulden,1
9173,YoungBoy Never Broke Again,DaBaby,1
9174,YoungBoy Never Broke Again,NoCap,1
9175,YoungBoy Never Broke Again,Lil Baby,1
9176,YoungBoy Never Broke Again,Plies,1
9177,Lil Baby,Plies,1
9178,YoungBoy Never Broke Again,Trippie Redd,1
9179,YoungBoy Never Broke Again,Kevin Gates,5
9180,Kevin Gates,Quando Rondo,1
9181,Quando Rondo,Young Thug,1
9182,YoungBoy Never Broke Again,Future,1
9183,YoungBoy Never Broke Again,Offset,1
9184,YoungBoy Never Broke Again,Lil Uzi Vert,1
9185,YoungBoy Never Broke Again,Peewee Longway,1
9186,YoungBoy Never Broke Again,Yo Gotti,1
9187,YoungBoy Never Broke Again,Boosie Badazz,1
9188,YoungBoy Never Broke Again,Stroke Tha Don,1
9189,Kevin Gates,Stroke Tha Don,1
9190,YoungBoy Never Broke Again,3Three,2
9191,YoungBoy Never Broke Again,Moneybagg Yo,1
9192,YoungBoy Never Broke Again,21 Savage,1
9193,YoungBoy Never Broke Again,Extendo,1
9194,Doe Boy,Rowdy Rebel,1
9195,Doe Boy,42 Dugg,2
9196,Rowdy Rebel,42 Dugg,1
9197,Doe Boy,G Herbo,1
9198,Doe Boy,Nardo Wick,1
9199,G Herbo,Nardo Wick,1
9200,Doe Boy,Moneybagg Yo,2
9201,Doe Boy,Roddy Ricch,1
9202,Doe Boy,Ty Dolla $ign,1
9203,Doe Boy,Lil Double 0,1
9204,Doe Boy,Babyface Ray,2
9205,Doe Boy,Vory,1
9206,Doe Boy,Johnny Blaze,1
9207,Doe Boy,Lil Uzi Vert,2
9208,Doe Boy,Southside,15
9209,Doe Boy,Future,9
9210,Southside,Future,1
9211,Southside,Lil Uzi Vert,1
9212,Doe Boy,Chief Keef,1
9213,Doe Boy,Young Nudy,1
9214,Southside,Young Nudy,1
9215,Southside,42 Dugg,1
9216,Southside,Babyface Ray,1
9217,42 Dugg,Babyface Ray,1
9218,Doe Boy,Swae Lee,1
9219,Southside,Swae Lee,1
9220,Doe Boy,Trippie Redd,1
9221,Southside,Trippie Redd,1
9222,DJ ESCO,Doe Boy,7
9223,Doe Boy,Young Thug,3
9224,Doe Boy,Mike Epps,2
9225,Doe Boy,YG,1
9226,Doe Boy,Gunna,1
9227,Doe Boy,Key Glock,1
9228,Doe Boy,Lil Durk,4
9229,Doe Boy,NoCap,1
9230,Doe Boy,Tm88,10
9231,Tm88,Young Thug,2
9232,Tm88,Future,2
9233,Doe Boy,Juicy J,1
9234,Tm88,Juicy J,1
9235,Tm88,Moneybagg Yo,1
9236,Doe Boy,Young Scooter,2
9237,Doe Boy,Lil Wop,1
9238,Doe Boy,Waka Flocka Flame,1
9239,Doe Boy,DJ ESCO,2
9240,Doe Boy,DJ Scream,1
9241,Doe Boy,YBS Skola,1
9242,Doe Boy,Moptop,2
9243,Doe Boy,Lil Mouse,1
9244,Doe Boy,Reco Bandz,1
9245,Doe Boy,Hollywood Goonie,1
9246,Doe Boy,SD,1
9247,Doe Boy,Ms. Go Ham,1
9248,Doe Boy,Rubberband Millz,1
9249,Doe Boy,Ray jr.,1
9250,Doe Boy,Chevy Woods,1
9251,Doe Boy,Soulja Boy,1
9252,Doe Boy,Casino Rocko,1
9253,Doe Boy,Bloody Jay,1
9254,Doe Boy,Riff Raff,1
9255,Doe Boy,Remyboy Monty,1
9256,Doe Boy,OJ Da Juiceman,1
9257,Doe Boy,Lil Cray,1
9258,OJ Da Juiceman,Lil Cray,1
9259,Juice WRLD,Justin Bieber,1
9260,Juice WRLD,Polo G,2
9261,Juice WRLD,Trippie Redd,2
9262,Polo G,Trippie Redd,1
9263,Juice WRLD,SUGA,1
9264,Juice WRLD,BTS,1
9265,SUGA,BTS,1
9266,Juice WRLD,Lil Uzi Vert,2
9267,Juice WRLD,The Weeknd,1
9268,Juice WRLD,Marshmello,2
9269,Juice WRLD,The Kid LAROI,1
9270,Marshmello,The Kid LAROI,1
9271,Marshmello,Polo G,1
9272,The Kid LAROI,Polo G,1
9273,Juice WRLD,Halsey,1
9274,Juice WRLD,Brent Faiyaz,1
9275,Juice WRLD,YoungBoy Never Broke Again,1
9276,Juice WRLD,Rvssian,1
9277,Juice WRLD,Clever,1
9278,Rvssian,Clever,1
9279,Yung Bans,YNW Melly,1
9280,Yung Bans,Lil Tjay,1
9281,Yung Bans,03 Greedo,1
9282,Yung Bans,XXXTENTACION,1
9283,03 Greedo,XXXTENTACION,1
9284,Yung Bans,Gunna,3
9285,Yung Bans,Young Thug,1
9286,Yung Bans,Slim Santana,1
9287,Yung Bans,Future,1
9288,Yung Bans,NAV,1
9289,Yung Bans,Lil Durk,1
9290,NAV,Lil Durk,1
9291,Yung Bans,SahBabii,1
9292,Yung Bans,Lil Skies,2
9293,Yung Bans,Landon Cube,1
9294,Yung Bans,YBN Nahmir,1
9295,Landon Cube,YBN Nahmir,1
9296,Yung Bans,Juice WRLD,1
9297,Yung Bans,Lil Yachty,1
9298,Yung Bans,Wifisfuneral,1
9299,Yung Bans,Tracy,1
9300,Yung Bans,Lil Xan,1
9301,Yung Bans,Jban$2Turnt,1
9302,Yung Bans,Yung Weej,1
9303,Yung Bans,Che Trill,1
9304,Young Scooter,Zaytoven,11
9305,Young Scooter,2 Chainz,1
9306,Young Scooter,Rick Ross,1
9307,Zaytoven,2 Chainz,4
9308,Zaytoven,Rick Ross,3
9309,Young Scooter,Future,10
9310,Young Scooter,Bankroll Freddie,1
9311,Zaytoven,Bankroll Freddie,1
9312,Young Scooter,Trouble,1
9313,Zaytoven,Trouble,2
9314,Young Scooter,Chief Keef,1
9315,Zaytoven,Chief Keef,4
9316,Young Scooter,OJ Da Juiceman,2
9317,Zaytoven,OJ Da Juiceman,48
9318,Young Scooter,Casino,3
9319,Young Scooter,Mal,1
9320,Young Scooter,Quill,1
9321,Mal,Quill,1
9322,Young Scooter,NoCap,1
9323,Young Scooter,Guap Tarantino,2
9324,Young Scooter,Lil Keed,1
9325,Young Scooter,Lil Baby,1
9326,Young Scooter,Vl Deck,10
9327,Young Scooter,Young Thug,7
9328,Vl Deck,Young Thug,1
9329,Young Scooter,Nickaveli,1
9330,Young Scooter,Zonaman,1
9331,Nickaveli,Zonaman,1
9332,Young Thug,Vl Deck,2
9333,Young Scooter,YoungBoy Never Broke Again,2
9334,Young Scooter,Kodak Black,1
9335,Young Scooter,Yung Bans,1
9336,Young Scooter,Gunna,1
9337,Young Scooter,G Herbo,1
9338,Young Scooter,HoodRich Pablo Juan,1
9339,Young Scooter,NAV,1
9340,Young Scooter,Karlae,1
9341,Young Scooter,Latto,1
9342,Karlae,Latto,1
9343,Young Scooter,TK Kravitz,1
9344,Young Scooter,VI Deck,1
9345,Ralo,Young Scooter,9
9346,Ralo,Vl Deck,5
9347,Chophouze,Young Scooter,4
9348,Maceo,Young Scooter,1
9349,Maceo,Casino,1
9350,Maceo,Mexico Rann,1
9351,Maceo,Chophouze,1
9352,Young Scooter,Mexico Rann,1
9353,Young Scooter,Chophouze,1
9354,Casino,Mexico Rann,1
9355,Casino,Chophouze,1
9356,Mexico Rann,Chophouze,1
9357,Gucci Mane,Waka Flocka Flame,94
9358,Young Scooter,Waka Flocka Flame,2
9359,Young Scooter,Young Dolph,3
9360,Gucci Mane,Wale,6
9361,Young Scooter,Wale,1
9362,Young Scooter,Big Bank Black,1
9363,Young Scooter,Block,1
9364,Young Scooter,Gucci Mane,4
9365,Young Scooter,King Hermit,2
9366,Young Scooter,Suicide Machin,1
9367,Young Scooter,Wiz Khalifa,1
9368,Young Scooter,Juug Man,1
9369,Young Scooter,Plies,1
9370,Young Scooter,K Blacka,1
9371,Young Scooter,Ralo,1
9372,Waka Flocka Flame,Young Scooter,10
9373,Wale,Young Scooter,2
9374,Big Bank Black,Young Scooter,1
9375,Young Scooter,Damon Dash,1
9376,Young Scooter,.38 Special,1
9377,Young Scooter,Jadakiss,1
9378,.38 Special,Jadakiss,1
9379,Miguel,Rick Ross,1
9380,Miguel,Travis Scott,1
9381,Miguel,QUIN,1
9382,Miguel,Kali Uchis,1
9383,Miguel,J. Cole,2
9384,Miguel,Salaam Remi,1
9385,J. Cole,Salaam Remi,1
9386,Miguel,Kurupt,1
9387,Miguel,Lenny Kravitz,1
9388,Miguel,Wale,1
9389,Miguel,Wiz Khalifa,1
9390,Miguel,Kendrick Lamar,1
9391,Miguel,Jessie Ware,1
9392,H.E.R.,Ty Dolla $ign,1
9393,H.E.R.,Cordae,3
9394,H.E.R.,Lil Baby,1
9395,H.E.R.,Chris Brown,1
9396,H.E.R.,Yung Bleu,1
9397,H.E.R.,DJ Khaled,1
9398,H.E.R.,Bryson Tiller,2
9399,DJ Khaled,Bryson Tiller,1
9400,H.E.R.,D.J. Scratch,1
9401,H.E.R.,Daniel Caesar,1
9402,Rich The Kid,DaBaby,2
9403,Rich The Kid,SipTee,1
9404,Rich The Kid,Lil Mosey,1
9405,Rich The Kid,Flo Milli,1
9406,Rich The Kid,Latto,1
9407,Rich The Kid,Rubi Rose,1
9408,Flo Milli,Latto,1
9409,Flo Milli,Rubi Rose,1
9410,Latto,Rubi Rose,1
9411,Rich The Kid,Quavo,3
9412,Rich The Kid,Takeoff,3
9413,Rich The Kid,Lil Baby,2
9414,Rich The Kid,Future,3
9415,Rich The Kid,Post Malone,1
9416,Rich The Kid,Nicki Minaj,1
9417,Rich The Kid,Lil Tjay,1
9418,Rich The Kid,London On Da Track,1
9419,Rich The Kid,Jay Critch,6
9420,Famous Dex,Jay Critch,2
9421,Rich The Kid,A$AP Ferg,1
9422,Jay Critch,A$AP Ferg,1
9423,Rich The Kid,83 Babies,1
9424,Bino,83 Babies,2
9425,Famous Dex,Rich The Kid,1
9426,Rich The Kid,Young Thug,2
9427,Rich The Kid,Gunna,2
9428,Rich The Kid,Offset,4
9429,Rich The Kid,Big Sean,2
9430,Offset,Big Sean,2
9431,Rich The Kid,Miguel,1
9432,Rich The Kid,Ty Dolla $ign,1
9433,Miguel,Ty Dolla $ign,1
9434,Rich The Kid,Tory Lanez,1
9435,Rich The Kid,NAV,2
9436,Rich The Kid,Lil Pump,2
9437,Takeoff,Lil Pump,2
9438,Rich The Kid,A Boogie Wit da Hoodie,2
9439,Jay Critch,A Boogie Wit da Hoodie,2
9440,Rich The Kid,Vory,1
9441,Rich The Kid,Kendrick Lamar,1
9442,Rich The Kid,Khalid,1
9443,Rich The Kid,Rick Ross,1
9444,Jay Critch,Rick Ross,1
9445,Rich The Kid,Chris Brown,1
9446,Rich The Kid,Trippie Redd,2
9447,Rich The Kid,Swae Lee,1
9448,Swae Lee,Offset,1
9449,Lil Jon,Pastor Troy,2
9450,Lil Jon,Waka Flocka Flame,2
9451,Pastor Troy,Waka Flocka Flame,2
9452,Lil Jon,Travis Porter,1
9453,Lil Jon,Soulja Boy,2
9454,Lil Jon,Stephen Marley,2
9455,Lil Jon,Damian Marley,2
9456,Stephen Marley,Damian Marley,2
9457,Lil Jon,Ice Cube,2
9458,Lil Jon,The Game,2
9459,Lil Jon,Elephant Man,2
9460,Lil Jon,Whole Wheat Bread,2
9461,Ice Cube,The Game,2
9462,Ice Cube,Elephant Man,2
9463,Ice Cube,Whole Wheat Bread,2
9464,The Game,Elephant Man,2
9465,The Game,Whole Wheat Bread,2
9466,Elephant Man,Whole Wheat Bread,2
9467,Lil Jon,Blazed,1
9468,Lil Jon,LMFAO,3
9469,Lil Jon,Ying Yang Twins,2
9470,Lil Jon,R. Kelly,2
9471,Lil Jon,Mario,2
9472,R. Kelly,Mario,2
9473,Lil Jon,Pleasure P,2
9474,Lil Jon,Shawty Putt,2
9475,Pleasure P,Shawty Putt,2
9476,Lil Jon,Oobie,1
9477,Lil Jon,Naadei,1
9478,Lil Jon,Claude Kelly,1
9479,Lil Jon,Mr. Catra,1
9480,Lil Jon,Mulher Filé,1
9481,Mr. Catra,Mulher Filé,1
9482,Lil Jon,Pitbull,1
9483,Lil Jon,3OH!3,1
9484,Lil Jon,Too $hort,22
9485,Eastside Boyz,Too $hort,2
9486,Lil Jon,Khugo,1
9487,Eastside Boyz,Khugo,1
9488,Lil Jon,Youngbloodz,1
9489,Lil Jon,Three 6 Mafia,1
9490,Eastside Boyz,Youngbloodz,1
9491,Eastside Boyz,Three 6 Mafia,1
9492,Youngbloodz,Three 6 Mafia,1
9493,Lil Jon,Intoxicated,1
9494,Lil Jon,Loko,1
9495,Eastside Boyz,Intoxicated,1
9496,Eastside Boyz,Loko,1
9497,Intoxicated,Loko,1
9498,Lil Jon,Badwayz,1
9499,Lil Jon,Mr. Glock Head,1
9500,Too $hort,Mr. Glock Head,1
9501,Badwayz,Eastside Boyz,1
9502,Badwayz,Mr. Glock Head,1
9503,Eastside Boyz,Mr. Glock Head,1
9504,Lil Jon,Ant Banks,1
9505,Ant Banks,Eastside Boyz,1
9506,CyHi The Prynce,Pusha T,1
9507,CyHi The Prynce,ScHoolboy Q,1
9508,CyHi The Prynce,2 Chainz,1
9509,CyHi The Prynce,Estelle,1
9510,CyHi The Prynce,Jagged Edge,1
9511,CyHi The Prynce,Kanye West,1
9512,CyHi The Prynce,Ernestine Johnson,1
9513,CyHi The Prynce,BJ The Chicago Kid,1
9514,CyHi The Prynce,Travis Scott,1
9515,CyHi The Prynce,Greg Street,9
9516,Smif-N-Wessun,Raekwon,2
9517,Smif-N-Wessun,Heather Victoria,2
9518,Raekwon,Heather Victoria,1
9519,Smif-N-Wessun,SmittytheCAINSMITH,1
9520,Smif-N-Wessun,Rick Ross,1
9521,Smif-N-Wessun,GQ,1
9522,GQ,Heather Victoria,1
9523,Smif-N-Wessun,Junior Kelly,1
9524,Smif-N-Wessun,Blakkamoore,8
9525,Smif-N-Wessun,Junior Reid,2
9526,Smif-N-Wessun,Judah Tribe Reggae Band,2
9527,Blakkamoore,Judah Tribe Reggae Band,2
9528,Smif-N-Wessun,Jr. Kelly,1
9529,Pete Rock,Smif-N-Wessun,10
9530,Pete Rock,Tyler Woods,1
9531,Smif-N-Wessun,Tyler Woods,1
9532,Pete Rock,Raekwon,1
9533,Pete Rock,Sean Price,1
9534,Pete Rock,Styles P,1
9535,Smif-N-Wessun,Sean Price,1
9536,Smif-N-Wessun,Styles P,1
9537,Sean Price,Styles P,1
9538,Pete Rock,Memphis Bleek,1
9539,Smif-N-Wessun,Memphis Bleek,1
9540,Pete Rock,Top Dog,1
9541,Pete Rock,Blakkamoore,1
9542,Smif-N-Wessun,Top Dog,1
9543,Top Dog,Blakkamoore,1
9544,Pete Rock,Buckshot,1
9545,Smif-N-Wessun,Buckshot,2
9546,Pete Rock,Black Rob,2
9547,Smif-N-Wessun,Black Rob,2
9548,Smif-N-Wessun,Chuckii Star,1
9549,Smif-N-Wessun,The Loudmouf Choir,2
9550,Smif-N-Wessun,Million Styles,1
9551,Smif-N-Wessun,Rock,1
9552,Smif-N-Wessun,Joell Ortiz,1
9553,Rock,Joell Ortiz,1
9554,Smif-N-Wessun,Heltah Skeltah,1
9555,Smif-N-Wessun,Dead Prez,1
9556,Smif-N-Wessun,Starang,1
9557,Smif-N-Wessun,Tony Touch,1
9558,Starang,Tony Touch,1
9559,Smif-N-Wessun,Talib Kweli,1
9560,Offset,Big Rube,1
9561,Offset,J. Cole,1
9562,Offset,Gunna,1
9563,Offset,CeeLo Green,1
9564,Offset,21 Savage,1
9565,Offset,Cardi B,1
9566,Offset,Gucci Mane,1
9567,The Weeknd,"Tyler, The Creator",1
9568,The Weeknd,Lil Wayne,1
9569,The Weeknd,Agents Of Time,1
9570,The Weeknd,Swedish House Mafia,1
9571,Swedish House Mafia,The Weeknd,1
9572,The Weeknd,Gesaffelstein,1
9573,The Weeknd,Daft Punk,2
9574,The Weeknd,Lana Del Rey,1
9575,The Weeknd,Labrinth,1
9576,The Weeknd,Ed Sheeran,1
9577,The Weeknd,Martin Garrix,1
9578,The Weeknd,Eminem,1
9579,The Weeknd,Drake,4
9580,Kavinsky,The Weeknd,1
9581,The Weeknd,Juicy J,2
9582,Chris Brown,DaVido,1
9583,Chris Brown,Rich The Kid,1
9584,Chris Brown,Yella Beezy,1
9585,Chris Brown,Sage The Gemini,1
9586,Rich The Kid,Yella Beezy,1
9587,Rich The Kid,Sage The Gemini,1
9588,Yella Beezy,Sage The Gemini,1
9589,Chris Brown,DaniLeigh,1
9590,Chris Brown,Tory Lanez,2
9591,Chris Brown,H.E.R.,1
9592,Chris Brown,Lil Jon,1
9593,Chris Brown,JUVENILE,1
9594,Chris Brown,Juicy J,1
9595,JUVENILE,Juicy J,1
9596,Chris Brown,Tyga,21
9597,Chris Brown,G-Eazy,1
9598,Nicki Minaj,G-Eazy,1
9599,Chris Brown,Lil Wayne,6
9600,Chris Brown,Joyner Lucas,1
9601,Lil Wayne,Joyner Lucas,1
9602,Chris Brown,Drake,1
9603,Chris Brown,Justin Bieber,2
9604,Chris Brown,Ink,1
9605,Justin Bieber,Ink,1
9606,Chris Brown,Trey Songz,3
9607,Chris Brown,Tank,2
9608,Chris Brown,AGNEZ MO,1
9609,Chris Brown,Trippie Redd,1
9610,Chris Brown,Ella Mai,1
9611,Chris Brown,Solo Lucci,2
9612,Chris Brown,R. Kelly,2
9613,Jhené Aiko,R. Kelly,1
9614,Chris Brown,DeJ Loaf,1
9615,Chris Brown,Lil Yachty,1
9616,DeJ Loaf,Lil Yachty,1
9617,Chris Brown,Usher,2
9618,Chris Brown,Gucci Mane,1
9619,Usher,Gucci Mane,1
9620,Chris Brown,A1,1
9621,Chris Brown,A Boogie Wit da Hoodie,1
9622,Chris Brown,Kodak Black,1
9623,Chris Brown,Future,2
9624,Chris Brown,Verse Simmonds,1
9625,Ty Dolla $ign,Verse Simmonds,1
9626,Chris Brown,Tayla Parx,1
9627,Tyga,Ty Dolla $ign,1
9628,Chris Brown,50 Cent,1
9629,Tyga,50 Cent,1
9630,Tyga,Pusha T,1
9631,Chris Brown,Fat Trel,1
9632,Tyga,Fat Trel,1
9633,Chris Brown,Boosie Badazz,1
9634,Tyga,Boosie Badazz,1
9635,Chris Brown,ScHoolboy Q,2
9636,Tyga,ScHoolboy Q,2
9637,Chris Brown,Jay 305,1
9638,Chris Brown,T.I.,1
9639,Tyga,Jay 305,1
9640,Tyga,T.I.,1
9641,Jay 305,T.I.,1
9642,Chris Brown,Wale,2
9643,Tyga,Wale,2
9644,Chris Brown,Rick Ross,1
9645,Chris Brown,Akon,1
9646,Chris Brown,Kendrick Lamar,1
9647,Chris Brown,Brandy,1
9648,Chris Brown,Aaliyah,1
9649,Chris Brown,Big Sean,2
9650,Chris Brown,Nas,1
9651,Chris Brown,Kevin McCall,3
9652,Chris Brown,Sevyn,3
9653,Chris Brown,Sabrina Antionette,1
9654,Chris Brown,Snoop Dogg,1
9655,Chris Brown,2 Chainz,1
9656,Snoop Dogg,2 Chainz,1
9657,Chris Brown,B.o.B,1
9658,Tyga,Kevin McCall,1
9659,Chris Brown,Busta Rhymes,1
9660,Chris Brown,Ludacris,1
9661,Chris Brown,Benny Benassi,1
9662,Chris Brown,Eva Simons,3
9663,Chris Brown,Timbaland,1
9664,Big Sean,Timbaland,1
9665,Chip,Chris Brown,1
9666,Chris Brown,Swizz Beatz,1
9667,Swizz Beatz,Lil Wayne,1
9668,Chris Brown,Plies,1
9669,Trey Songz,The Game,1
9670,Chris Brown,Lupe Fiasco,1
9671,Chris Brown,Sean Paul,1
9672,Chris Brown,T-Pain,2
9673,Chris Brown,will.i.am,2
9674,Chris Brown,Big Boi,1
9675,Chris Brown,Kanye West,1
9676,Chris Brown,Juelz Santana,1
9677,Chris Brown,Noah,1
9678,Chris Brown,Bow Wow,1
9679,Chris Brown,Jermaine Dupri,1
9680,Bow Wow,Jermaine Dupri,1
9681,Chris Brown,Rico Love,1
9682,D3szn,Tay2xs,1
9683,Day Sulan,YG,2
9684,D3szn,DDG,1
9685,D3szn,Day Sulan,1
9686,D3szn,Mitch,1
9687,D3szn,YG,1
9688,Day Sulan,Mitch,1
9689,Mitch,YG,1
9690,Tay2xs,Band Gang Lonnie Bands,1
9691,YG,Lil Wayne,4
9692,D3szn,Lil Wayne,1
9693,YG,Chris Brown,2
9694,YG,Lil Tjay,1
9695,YG,Gunna,1
9696,Gunna,Ty Dolla $ign,1
9697,YG,Calboy,1
9698,YG,Lil Mosey,1
9699,Calboy,Lil Mosey,1
9700,YG,Jon Z,1
9701,Tyga,Jon Z,1
9702,YG,Valee,1
9703,YG,WESTSIDE BOOGIE,1
9704,Valee,WESTSIDE BOOGIE,1
9705,YG,Rose Gold,2
9706,YG,Meek Mill,3
9707,YG,Arin Ray,1
9708,Meek Mill,Arin Ray,1
9709,Meek Mill,Rose Gold,1
9710,Arin Ray,Rose Gold,1
9711,YG,SAFE,1
9712,YG,Kamaiyah,3
9713,YG,G-Eazy,1
9714,Kamaiyah,G-Eazy,1
9715,YG,RJ,3
9716,YG,Mitch,1
9717,Kamaiyah,RJ,1
9718,Kamaiyah,Mitch,1
9719,Kamaiyah,Ty Dolla $ign,1
9720,RJ,Mitch,1
9721,RJ,Ty Dolla $ign,1
9722,Mitch,Ty Dolla $ign,1
9723,YG,Day Sulan,1
9724,YG,DaBaby,1
9725,YG,Jay 305,4
9726,YG,A$AP Rocky,1
9727,YG,2 Chainz,1
9728,YG,Big Sean,2
9729,YG,Nicki Minaj,3
9730,YG,Quavo,1
9731,YG,YoungBoy Never Broke Again,1
9732,Nipsey Hussle,YG,9
9733,Nipsey Hussle,Rick Ross,2
9734,YG,Rick Ross,2
9735,Nipsey Hussle,Mack 10,1
9736,Nipsey Hussle,Big Wy,1
9737,YG,Mack 10,2
9738,YG,Big Wy,2
9739,Mack 10,Big Wy,1
9740,Nipsey Hussle,Fat Trel,1
9741,YG,Fat Trel,1
9742,Rick Ross,Fat Trel,1
9743,Nipsey Hussle,Tyga,1
9744,Nipsey Hussle,Young Thug,1
9745,YG,Young Thug,1
9746,Nipsey Hussle,Rich The Kid,1
9747,YG,Rich The Kid,1
9748,YG,RJMrLA,1
9749,YG,21 Savage,1
9750,YG,Sad Boy,2
9751,YG,AD,1
9752,YG,Bricc Baby,1
9753,Sad Boy,AD,1
9754,Sad Boy,Bricc Baby,1
9755,AD,Bricc Baby,1
9756,YG,Slim 400,4
9757,YG,Syke 800,1
9758,YG,Duce,1
9759,YG,Marley Bleu,1
9760,YG,Burnt Out,1
9761,Syke 800,Duce,1
